Ra bätsi nuʼbu̱ bi yu̱tʼi mbo ra dehe mi haha ko rá tse̱ ra dehe.	Al entrar en el agua el niño hasta jadeaba por el frío del agua.
Tʼenä ge ʼna ra pa ʼna ra jäʼi bi nthe̱ui nxui ʼna ra hu̱ ste xkí hñe ga tʼaxi, ʼne bi ʼñembi: ―Ogi tsu ʼne ogi handi mä hmi pa hingi ntsu.	Ajuä bá koskagi pa e̱ ga uni nuʼä ra hahala stá ägi; te̱ngagi mä ga uʼtʼi ha bi tʼagi.
Dí ne ga hñahni ha ra tsibi, pe ke ho̱nse̱ mä ʼye̱ ga hahni; xá tudi ko ra tse̱.	Quiero calentarme al fuego; pero aunque sea me voy a calentar las manos porque están entumidas de frío.
Ra haho pa dä ñuni pe̱ʼni o pe̱jua.	La zorra caza gallinas o conejos para comer.
Rá ndä ʼMonda ne dä ʼbotʼi gatho ya hai.	El mandatario de México quiere que se cultiven todos los terrenos.
Haise (Háise) el géyser en.	Motó (manantial de Tecozautla) Ya dehe po̱ni ha Haise rá hñahni ngu rá ngäni ra ʼye.
Xika hamhme habu̱ hudi ya bätsi di ñuni.	Donde se sientan los niños a comer tiran muchas migajas de tortilla.
I ja ʼna ra tʼu̱ka ʼbai ga xätʼä ʼrata yá haʼmni.	Hay un nopalito forrado de espinas chicas.
Gatho ya ʼye̱ ga tʼähi bi tsʼe̱kua yá ndäza, nso̱ka yá haʼmni xa tsʼohni.	A las ramas de mezquite les han trozado los palos gruesos, nada más han dejado las barañas con espinas.
Dí beni ge bi siki haʼmu̱ dä nja ra ngo ha dá pumfri.	Recuerdo que me dijeron cuando se va a hacer la fiesta, y se me olvidó.
Hmä ge bi thandi bi hue̱ti ʼna ra ñotʼi mänxui, ʼne mä ʼbe̱hñä bi hyandi, pe nuga hindá handi.	Cuentan que vieron brillar una luz anoche; también mi esposa la vio, pero yo no la ví.
Ya tʼiʼue handi ra thogi.	Las ranas anuncian que va a llover.
Ra pa ra tatʼä handu, xika do̱ni thätsʼi ha ya handu.	En la fecha de los difuntos llevan muchas flores a los panteones.
Tʼenä ge ko ya handu za dä tʼo̱tuäbi ʼna ra ñʼu̱ ra mikʼei, ʼnä.	Cuentan que con el polvo de huesos de los difuntos pueden hacerle un mal al prójimo.
Po̱ bi me̱ʼskagi rá ndähi ra handu habu̱ dá thogi ko ke hin ndí ñheni hmä.	Creo que me pegó el aire del muerto donde pasé, pues no me sentía enfermo antes.
Ya tsu̱ka ra tʼähä, ya dí hane; ya dá ma nguʼä ga sigi ga ñhane.	Ya tengo sueño, ya estoy bostezando; ya me voy porque sigo bostezando.
ʼBu̱ dä sätʼi ra hangango̱ di juʼtsi.	Si se hanja llega a quemar la migaja de la carne se amarga.
Ra hangango̱ geʼä ra nde̱ga himbi mo̱e.	La migaja de chicharrón es la manteca que no se derritió.
Ra hangathehñä po̱ni nuʼbu̱ di hmundo ra thehñä.	El polvo de carbón sale cuando se está amontonando el carbón.
Ra arsinä ga zafri bi thege, nso̱ka ra hangi kohi.	La hacina de zacate ya se acabó, nada más el polvo queda.
Pati po ʼna hangu ra ʼro̱zä ga thehñä.	Cambia por un tanto el costal de carbón.
Rá pahni nuni ra nxutsi di hani, xini nektho rá ngo̱.	La blusa de aquella muchacha es transparente; mira nada más, se le ve la carne.
Nuni ra ʼbe̱hñä xa mani di hantʼi ʼne thuki ya daʼthi.	Aquella mujer que va allí ahúma y limpia a los enfermos.
Ra nzaya di hanthyä nu ya ʼyo̱tʼatuhni.	El juez está careando a los peleoneros.
Ha ya mboza ʼbestho ntʼo̱de habu̱ ʼyo ʼna ra mboʼni ko ya hanxiza di njohni.	En los bosques se oye luego donde anda algún animal por el ruido de la hojarasca.
Xi po̱ni ndunthi ra hanza habu̱ ja ra the̱nza ko ra the̱gi.	Sale mucho aserrín donde cortan madera con sierra.
Honi ʼra ya hanza pa ga the̱thu̱ ra tsibi.	Búscate unas astillas de palo para prender la lumbre.
Tʼenä ge ra hanʼye geʼä rá zuʼue ya tʼu̱ka tsʼintsʼu̱, ra de̱thä, ra xätʼä y ya ndäpo.	Dicen que la llovizna es la plaga de los pájaros chicos, el maíz, el nopal y las hierbas.
Ra haria xá ñho pa dä hñäki ya säsi.	La jarilla es buena para quitar granos.
Ua nuʼä ra mu̱di bi hñate, pe nuʼäbye̱ hingi hate.	Tal vez el que fue antes engañaba,.
Nuni ra jäʼi xi xa hatʼi ko ra ntsu.	Aquella persona palideció por el susto.
Nuni ra jäʼi bi hñätsʼi ra ntsu ʼbestho bi hathmi.	Aquella persona que se llevó el susto tiene pálida la cara.
Ra daʼthi rí ma ra ntʼo̱the, ra hathmi.	El enfermo que va a curarse es de cara pálida.
Ra nxutsi ra ntsaui ʼna drä he ga hatsakʼangi.	A la muchacha le queda bien la falda y blusa de color verde claro.
Dí ʼñe ʼna mä doro ra zi hatsamboi.	Tengo un toro de color negro claro.
Hindí hogani ra hatsa dutu.	No me gusta esa tela descolorida.
Ya rí hatsʼi ra xudi.	Ya está amaneciendo.
Ngeʼä dí su ra sofo, dí hatsʼi ha ra huähi.	Para cuidar mi cosecha amanezco en la milpa.
Estrella de la.	Mañana Ya Tʼäxi ne ra Tʼabi ne ra Haxatso̱ go geʼu̱ mä thandi.
Nu ya ya hme dí paʼti, ngeʼä ya haxhme.	Estas tortillas las estoy calentando, porque son tortillas de ayer.
Nde, nuʼbu̱ haxkahu̱ , nda hähä.	Xuua.
Ra ʼñuthe ya bi haxki ga hai, ne ra nsaʼtsi.	El canal ya se arrasó de tierra, necesita desenzolvarse.
Xi xmá ñʼu̱ mä ñäxu, pe ko ra ʼñethi dá tsi dá tsa ngu bi haxmahai.	Me dolía mucho la cabeza, pero con la medicina que tomé, como que sentí un alivio.
Haxʼajuä, ndada, ¿te gí xadi ri tʼekʼei?.	Buenos días, señor, ¿cómo está usted?.
Ya dá magani, nänä, haxaʼajuä rí xudi.	Hasta mañana, señora, que amanezca usted bien.
Nde ¿sage häʼbu̱ dä ʼraka ra ʼbe̱fi ra mbo̱ho̱ʼä?.	Pues ¿crees que sí me dé trabajo ese señor?.
Ra hyote mi häda ha ra ʼye̱ ra juai, nu mí tsʼu̱di.	Cuando encontraron al asesino tenía el cuchillo en la mano todavía.
Nuʼu̱ ya noya bi manga nuni ra bätsi mi häda ha rá mfeni.	Las palabras que dijo aquel niño las tenía memorizadas.
Dá ma ra ʼbe̱huä, pe hintsʼu̱ te dá häi ngu nuʼu̱ mäʼra; nuʼu̱, hä, bi ñhäi ndunthi.	Fui a la pesca, pero no saqué muchos como esos otros; ellos sacaron en cantidad.
ʼNa ra jäʼi bi zo ha ra dehe; mäñʼäjuä ndí ʼbahni, dá häi pa himbi jätʼi.	Una persona cayó al agua; por coincidencia estaba yo por ahí parado; lo rescaté para que no se ahogara.
Ya pe̱ʼtsi ya je̱ya dí tsaʼbe ʼna ra hñeni; häki ʼra ya pa, pe hinge xa dä hñäki.	Ya tiene años que estoy sufriendo una enfermedad; disminuye unos días, pero no se me quita.
Nuni ra dada häkuäbi rá tsʼu̱ntʼu̱ dä maha ra ngusadi.	Aquel padre le prohíbe a su muchacho ir a la escuela.
Nuna ra ʼbai ga ndäpo häkuäbi rá ʼrihi ra bätsi.	Esta mata de hierba le para la diarrea al niño.
Nuni ra metsi häkuäbi yá hñe ya bo̱jä.	Aquel muchacho roba los espejos de los camiones.
Ra bätsi bí häkuäbi yá ndo̱ni ya do̱ni.	El niño está cortando las flores de las plantas.
Nuni ra gätʼi häkuäbi rá ku̱hu̱ nuni ra tsanza.	Aquel pintor está quitando la pintura de aquel coche.
Nuni ra jäʼi bi ze̱njua mä me̱fi, hingi tsa dä ʼñete, ho̱nse̱ häkuäbi rá yaʼä.	Aquella persona que saludó a mi peón, todavía no se despide; nada más le está interrumpiendo su actividad.
Nuyu̱ ya dänga o̱ni hämbi rá hñuni ya ntʼu̱ʼni.	Aquellas gallinas grandes les quitan la comida a los pollos chicos.
Tʼenä ge ya be hämbi yá buxa ya ʼbe̱hñä ʼne dä nestʼihi.	Dicen que los rateros les arrebatan la bolsa de mano a las mujeres; y se van corriendo.
Ra.	Xuua hämpi ya kʼani ra masei.
Dá xipi ya ʼbe̱go dä hñäʼmi ya ʼbai ga de̱thä habu̱ xá pidi, pe himbi me̱fi, mä gä häʼmi se̱he̱.	Les dije a los peones que entresacaran las matas de maíz donde está tupido, pero no lo hicieron.
ʼBu̱ hingi ʼbe̱fi xá ñho ri ʼbe̱fi, hänge bá uti.	Si no hacen bien su trabajo, pues ve a enseñarles.
Hänge dá xiʼaga ge mi hñeni ra mboʼniʼä.	Por eso yo te había advertido que ese animal estaba enfermo.
ʼBu̱ ri ʼye̱tʼabo̱jä hingi su ri tsanza, hänge ʼye̱tse̱he̱.	Si tu chofer no cuida tu coche, entonces manéjalo tú solo.
Ya jäʼi mäʼme̱tʼo himbi hñäni ra ntʼutuate ngu häni mäpaya.	Antes la gente no recibía educación como la recibe ahora, en este tiempo.
Dí mäteʼi gi häni nunä ra zi ʼbaha dí hänʼi.	Le ruego a usted que acepte este obsequio que le traigo.
Ra ʼrayo noya tsʼu̱tfi ra ʼbe̱fi hai, häni yá hai nuʼu̱ pongi pa hembi toʼo othobi.	La nueva ley de reforma agraria expropia tierras que sobran a alguien para repartir a los que no tienen.
Nuni ra jäʼi nzäntho häspi, ngeʼä hingi aspi.	Esa persona siempre va a pedir he lumbre porque no la entierra.
Nuʼä ra za mi ʼbe̱ngua hingo dá hätsʼi, ha bi thogi mänʼa ha bi ñhätsʼi.	Ese palo que estaba aquí yo no me lo llevé, otro que pasó se lo llevó.
Dí kʼatʼi ʼna xe̱ni ra ngo̱ nthäxi; mä ga häxi ʼna xe̱ni.	Deseo un pedazo de carne asada; voy a asar un pedazo.
Ha ra huähi ya jäʼi ya häʼti ya dänga thä.	La gente ya han entresacado de la milpa las mazorcas más grandes.
Ya tsʼani gi häʼti po yá ndängi pa dä ʼu̱i.	Escoges los aguacates por tamaño para empacarlos.
Tatʼa je̱ya dí hätsuí ʼra ya ixi mä zi mäne.	Cada año le llevo unos duraznos a mi comadre.
Ra nda.	Xuua go dí häʼtsuí ya ndäpo ha ʼMonda.
Ra xeʼmä ʼñuthe, ntsʼe̱ bi he ra nsei.	El excavador de canal ahondó demasiado la excavación.
Nuni ra ndäni dá tai ra hege ha yá ʼñoui.	Aquel borrego que compré es huidor de la manada.
Ko ra hmäʼmhai di hege ya ngu.	Con el terremoto se cuartean las casas.
Ra do gí thontʼi, ya bi mu̱di bi hege.	La piedra que estás golpeando ya empezó a partirse.
Nuna ra ʼñu bí hegeni ngaʼti.	Este camino se divide allá abajo.
Nuyu̱ ya medinthäti, bi hege.	Aquel matrimonio se divorció.
Nuni ra tsʼu̱ntʼu̱ bi nthäti, bi hege ha rá ngu yá dada.	Aquel muchacho que se casó se separó de sus padres.
Ya mboʼni mi ʼyo ʼnaduu̱ bi hege, nubye̱ ʼranʼambu̱ ʼyo ʼra.	Los animales que andaban juntos se desperdigaron; ahora por dondequiera andan.
Nuʼu̱ ya ʼño̱ho̱ ntsʼe̱di myá ntsitsʼi migo, bi hege; nubye̱ ni di nze̱ngua.	Esos hombres que eran muy amigos se distanciaron, y ahora ni se saludan.
Ya ʼño̱ho̱ dri mpe̱fi mähye̱gi, pe ra sofo dri hñege.	Los hombres trabajan unidos, pero la cosecha la dividen.
Dá hegi ngu ʼnatemäku̱tʼa tʼe̱ni ra nju̱sdehe ha otho ra dehe.	Ahondé el pozo como veinticinco metros y no hay agua.
Ra bätsi gatho ra xui bi ñhehe, ya nubye̱ nguʼbu̱ hingi hehe.	El niño tosió toda la noche, ahora como que ya no tose.
Dí hei mä dada joʼo, hindi pädi ua bí ʼbu̱i xá ñho.	Estoy pensando en mi padre que no está aquí, no sé si estará bien.
Nuʼu̱ ya mu mi ʼboni ha ra huähi, xa hekände ya xäkʼye̱ bätsi pa xa gu̱ ʼmpä yá nda.	Las criaturas traviesas han partido a la mitad las calabazas que estaban en la milpa, para sacarles las semillas.
Heke ya mu pa gi ku̱ʼmba yá nda.	Parte las calabazas para que les saques las semillas.
Rí ma ko ra hyandi de ra ʼbotʼi pa gi heke ra sofo.	Ve con el mediero de la siembra para que repartas la cosecha.
Ya nxeʼatʼi te heki ya tʼo̱ho̱ habu̱ ja ra atʼi.	Los explotadores de minas agujeran todos los cerros donde hay mineral.
Ra ʼbe̱go ua bi hembi ra ʼbe̱fi, ¿hänja himbá pengi?.	Al peón tal vez se le hizo difícil el trabajo, por qué ya no regresó.
Rá ndängi ra matse̱ bi mo̱ge ra bätsi, ngu ʼna heme.	El tamaño de la lombriz que arrojó el niño, es como de un jeme.
ʼBu̱ toʼo dä no̱ ha ʼna ra tʼo̱ho̱ xá hñetsʼi, tsa dä heʼmi rí gäi pa dä hyandi nuʼä ja njaʼti.	Si alguien se trepa a un cerro alto, puede ver hacia abajo y contemplar lo que hay abajo.
Ya xa ʼñekua ra hengäʼba ha nu ya jäʼi ya mäheʼbu̱ to̱ʼmi.	Ahí viene el distribuidor de leche y la gente lo está esperando desde hace rato.
Ra tsʼu̱tfi hye̱mhai go geʼä ra hengähai ha ra ejido.	El comisario es el repartidor de tierras en el ejido.
Ra.	Nesto pe̱ʼtsi ra ʼbe̱fi dä heni yá nzaki nu ya bätsi ha ra ngusadi.
Ra.	Xuua henthähi ga xudi ha ya sta patʼi ra hyadi dä tsaya.
Nuni ha ra hnini go ra henthe mä tʼu̱, ko ʼna ra bo̱jä di ʼye̱tʼi.	Allá, en la ciudad, mi hijo es el repartidor de agua; maneja un camión.
Ra ʼñafi hestʼi rá bo ra ʼuada ko rá ndoʼyone.	El pájaro carpintero agujera el quiote del maguey con el pico.
Hesu (Hésu) s.	Jesús (nombre propio) ʼBu̱ʼu̱ ya jäʼi ja yá thuhu ra Hesu.
Ra zi e̱nxe̱ ya bi thete; bi hete rá menjä pa dä tʼe̱ntʼa ra ntʼo.	Al angelito ya lo vistieron; lo vistió su madrina para echarlo en la caja.
Ogi tsi ra hetʼadehe; dä za gi tsʼoʼñä ri ya.	No tomes aguardiente; puedes enfermarte del hígado.
Ra.	Xuua hetʼänthähi ga xudi ʼnihi.
Dí hetʼi ra the̱xi tsʼu̱ta pa ra nthoka ʼro̱zä ga ntʼu̱tʼa thehñä.	Hilo ixtle de lechuguilla para hacer costales de henchir carbón.
Hethe (Hethe) s.	Arenalito (ejido de Cardonal) Rá nzaya Hethe bi ma dä ñäte ʼMohai ngeʼä hinto ne dä ungä ʼbe̱fi.
ʼBu̱ gi maha ra nsaha oxki ku̱ʼthu̱ ha ya hethe.	Si van a bañarse no se vayan a meter en las aguas profundas.
Dí hetsʼe ra bätsi pa histra tse̱ di nxui.	Estoy cobijando al niño para que no tenga frío en la noche.
Ra ʼbai ga xamu hetsʼe rá ʼbai ra tʼähi.	La mata de chayote tapa a la mata de mezquite.
Ra dehe hetsʼe ra e̱ni, hindi katitho.	El agua riega parejo el cantero, no se va de un solo lado.
Tʼenä ge ra heʼtäbinu ʼnihi ho ra jäʼi.	Dicen que el aguardiente fuerte mata pronto a la gente.
Ra heʼtäbo hintsʼu̱ ku̱hi.	El quiote picoso no está muy sabroso.
Ra ʼyotʼañʼi bi tʼetʼi, ya bí heʼte.	Los chiles secos que cocieron huelen tanto que asfixian.
Nuʼbu̱ ja ra ʼbifi mbo ra ngu, di hetʼe.	Cuando hay humo dentro de la casa se hace picoso.
Ya dá jäʼtsi dá heʼti ra he̱ʼmi.	Ya terminé de leer el libro.
ʼBu̱ʼu̱ ya ʼño̱ho̱ toʼo heʼti ya tso̱.	Hay hombres que estudian la astronomía.
Ra ʼñafi heʼtsi ya ʼbai ga za, pa ja hokini rá nguni.	El pájaro carpintero agujera matas de árboles, y allí hace su casa.
Ya mä ga he̱gi ya ʼuada dí atʼi, ya bi xa.	Ya voy a dejar los magueyes que raspo, ya se resecaron.
Ra ʼbe̱hñäʼä bi hye̱gi rá däme pa bi me̱ui mänʼa.	Esa mujer abandonó a su esposo para irse con otro.
Yá fani ra ʼnangu he̱gi ga xui pa bi ñuni ha mä hogä ndäpo.	El vecino suelta sus caballos en la noche para que se coman mi alfalfa.
Pa tä xá ñho ra xätʼä ha ra doʼyo, dí he̱hni ʼme̱tʼo.	Para que se cueza bien el nopal chico en el comal lo rajo primero.
ʼNa xe̱ni ra ngo̱ himi ne dä dä, mänʼa xá ñho dá he̱hni pa bi dä.	Un pedazo de carne no quería cocerse, la abrí y se coció.
Ra jue̱i xo̱ʼte ra hai.	El rayo abre la tierra.
ʼRa ya jäʼi pe̱ʼtsi ya nzäi ge di he̱hni yá hmi.	Algunas personas tienen la costumbre de marcarse la cara.
Ra.	Xuua he̱kandäpo ko ʼna ra majuai.
ʼYoni ʼna ra ʼño̱ho̱ he̱kandäpo mbo ha ra de̱thä.	Allí anda un hombre cortando hierbas entre las plantas de maíz.
Hingá tsitsʼi mänjuäntho rá nthe̱ki ra xithe̱, gá he̱ki.	No hiciste recto el corte de la tabla, lo sesgaste.
Ra ʼue̱di he̱ʼmi ya dutu pa dä ʼue̱ti.	La costurera corta la tela para coserla.
Ya ʼuadayu̱, mä ga he̱ʼmi mentra ga hä ra tʼe̱thuí pa ga e̱gi.	Voy a señalar aquellos magueyes mientras traigo el quebrador para quebrarlos.
Mä ga he̱ni ya xätʼä pa he̱tsʼi ga u̱tsua ha ra tsʼenju̱.	Voy a picar los nopales para echarlos en la olla de frijoles.
Dá he̱ni mä ua ko ʼna ra njuando.	Me corté el pie con una piedra filosa.
Dí he̱nthe nubye̱ ja ra xaha, pa ga mpotʼi.	Estoy surcando ahora que hay humedad, para sembrar.
Mä ku bí he̱nza pa dä hyoki ra thehñä.	Mi hermano está cortando palos para hacer carbón.
Tʼu̱, he̱pu̱ hmä ya fani dä ñuni.	Hijo, ahí déjalo mientras pastan los caballos.
ʼBu̱ ri däme hutsʼa ntsʼoʼmu̱i, he̱pu̱; ya ogi tse̱tuäbi mänʼa.	Si tu esposo te da mala vida, abandónalo ahí; ya no lo soportes más.
Ga xudi ʼnihi dí he̱tʼi ra tsʼu̱ʼta ha ra tʼo̱ho̱.	En las mañanas, temprano, corto la lechuguilla en el cerro.
Ha rá ʼyu̱ga ra tsʼu̱di xa he̱tʼi ra nthähi.	En el pescuezo del puerco se ha marcado el mecate.
Ra dehe ga pe̱ni ngu ra he̱the.	El agua de tepache es agua picosa.
Ya he̱tsʼi mäntʼä bi he̱tsʼi ya hogä ndäpo.	Los segadores segaron rápido la alfalfa.
Bá he̱tsʼi ʼra ya ʼbanäʼuada pa ra thumngo̱.	Vé a cortar unas pencas de maguey enjutadas para la barbacoa.
ʼNatho ra he̱tsʼi dá tsu̱di.	Encontré un segador nada más.
Ko ra tso̱ho̱ ga dehe de ra däʼye, bi he̱xki gatho ya nthaki ga ʼbotʼi.	Con la venida de agua por el aguacero se inundaron todos los bordos que son de sembradío.
Tʼenä ge ra bo nuʼbu̱ mä dä thu mäthoni hindra yu̱ntʼi pa hinda he̱ʼti.	Dicen que cuando va a hornearse el quiote hay que procurar no golpearlo para que no tenga mal sabor.
Ra liga de rá ze̱xjo ra bätsi di he̱ʼti rá hñu̱ʼti.	El resorte del calzón del niño le marca la cintura.
Mä ga he̱ʼtsi yá tsʼä yá ndäni nuni ra ndämfri; ntsʼe̱ xá ntsʼä.	Voy a despuntarle los cuernos a esa res; están muy puntiagudos.
Mäpaya toʼo pathä o paju̱ he̱ʼtsi ya huada ko ra nthe̱ʼtsi.	En este tiempo los que venden maíz o frijol rasan sus cuartillos con el rasero.
To̱hni ʼra ya kähä xi mähotho, mä ga he̱ʼtsi ʼra ga tsi.	Hay ahí unas tunas muy bonitas; voy a pelar unas para comérmelas.
Ogi xoki ra gosthi nthi, ge dí hi.	No abras la puerta del baño porque me estoy bañando.
Tʼenä ge ra higante ra ʼñethi thote pa ra jäʼi.	Dicen que el gigante es veneno para la gente.
Hinä, ya hinga ʼyo ra ʼbe̱fiʼä, ngeʼä hindí ho.	No, ya no sigo en ese trabajo porque no me gusta.
Stá ʼño habu̱raza dá honi nuʼä ra mboʼni, pe hinhyabu̱ dí tsu̱di.	He andado por dondequiera buscando ese animal, pero en ninguna parte lo he localizado.
Hinte dí honi.	No necesito nada.
Hinto bi ma ra hmuntsʼi.	Nadie asistió a la reunión.
Nuga hintsʼu̱ dí pädi ra tʼofo, ngeʼä histá xampäte.	Yo no sé escribir muy bien porque no he estado en la escuela.
Ya dí hiti ra bätsi pa ga tsitsʼi tai.	Ya estoy bañando al niño para llevarlo al centro.
Dá hiti mä ñäxu, ngeʼä mä ga ʼñäxi.	Me lavé la cabeza, porque me voy a cortar el pelo.
Bi do̱ge ʼna ra hmafi ʼna ra jäʼi ha ra ñäʼntho̱.	Soltó un grito una persona en la cumbre de la montaña.
Ya jäʼi ya xa hñakmeya ge rá mu̱di hmafi ra boxi geʼä ngu ʼne̱tʼamäʼra nxui.	Las personas saben, por experiencia, que el primer canto del gallo es como a las once de la noche.
ʼNandi tʼo̱de rá hmafi ra ndehe denda yabu̱.	Hay ocasiones en que se oye el bramido de la mar a larga distancia.
Xi ntʼo̱de ntsʼe̱di rá hmafi ra nju̱mbo̱jä.	Se oye fuerte el silbido del tren.
Ha ra hmuntsʼi bi nja ra hmahni.	En la asamblea hubo discusión.
Nuni ha ra ngo rá hmaxni ya jäʼi di ntʼo̱de dende yabu̱.	Allá, en la fiesta, la gritería de la gente se escucha desde lejos.
Bi tʼo̱tua ʼna ra hmaʼti gatho nuʼu̱ hingya ʼyo̱te.	Les hicieron una amonestación a todos los que no obedecen.
Bi tʼumba ra hmaʼti to dä ne dä ma ra ntʼeni.	Le dieron la invitación a todos los que quieran ir a presenciar el juego.
Bi tʼunga ra hmaʼti pa gatho dä ma ha ra hmuntsʼi.	Dieron el aviso para que todos asistan a la reunión.
Nuni ra mu̱di tsʼihue̱ go ra hmädi ke ra hmäki ngätsʼi.	Aquella primera nuera es más estimada que la última.
Indica algo que hubiera pasado.	Stá ʼraʼa hmähä.
Indica que no se logró hacer, o que se logró con dificultad.	Ya xa du nuʼä toʼo mi honga ra zi bätsi pa xa hyo hmähä.
Indica algo que era (pero ya no es).	Mä me̱ti hmähä.
Se usa con el imperativo para animar a hacer algo.	Mentʼä dí ñhoki, hete hmähä yá dutu ri ku.
Ra nde̱ga nuʼbu̱ xá pa di ndehe; ʼme̱fa dä käni, di hmähni.	La manteca cuando está caliente, es líquida; después de que se enfría, se cuaja.
Hmäi tsʼu̱ ra dehe ha ra ʼbatha pa dä huexa tsʼu̱ ra foʼnthai.	Riega un poco de agua en el patio para se calme un poco el polvo.
Nuʼu̱ gaʼtho mä tʼu̱ dí pe̱ʼtsi, ʼnatho mä hmäkatʼu̱.	De todos los hijos que tengo, uno solo es mi hijo amado.
Ya nsu hnini mi zi ʼna ra jäʼi pa dä zixa fadi, pe xi mrí hmäki.	Los policías traían a una persona para aprisionarla, pero ¡cómo se resistía!.
Nuʼu̱ ya jäʼi hingi tsaya ra hmämbate, di hmämbi ʼna ngu mänʼa.	Esas personas no descansan de sus acusaciones; se acusan unas a otras.
Jabu̱ mäʼra ya hnini mäʼra ya hai xa nja ya hmämhai xi ntsʼe̱di.	Hay naciones a las que les han afectado terremotos muy fuertes.
Jaʼu̱ ya hnini pe̱ʼtsi yá hmända se̱he̱.	Hay naciones que tienen su independencia.
Tʼenä ge toʼo dä zi ra hmängdo, xi ku̱ ra nzaki.	Dicen que quien toma huevos tibios adquieren mucha substancia.
Nuni ra do dí ne ga kʼu̱tsi, pe ni xi hmäni ko ra ʼbu̱hu̱.	Quiero arrancar aquella piedra, pero no la muevo ni con la barreta.
Dá hmäni mä ua habu̱ stá he̱ki, ʼbestho bi mbanji.	Me lastimé el pie en donde me corté, luego sangró.
Hmänthe pa hinda nju̱xa ra foʼnthai nubye̱ xkí mpaxi.	Riega agua para que no se levante el polvo cuando barras.
Ha ra ngusadi ya ja ra hmänthe pa dä nja ra ʼbaxi.	En la escuela ya se hace la regada de agua para que hagan el aseo.
Ya nänä xi ja yá hmäte ko yá tʼu̱.	Las madres les tienen mucho amor a sus hijos.
Dí hmätʼi ya do̱mxu o ya kʼani ha ra doʼyo pa dä däui rá ngi.	Aso la flor de calabaza o quelite en el comal; para que se cueza con el mismo jugo.
Stá hastʼähä ha ra hmäya, ni tsʼu̱ stá ähä.	Me he desvelado en la fiesta, no he dormido nada.
Mä ku ko rá ʼbe̱hñä bi ma ra hmäya yabu̱.	Mi hermano y su esposa se fueron lejos, a un paseo.
Hmäʼtsi ya dutu; xiʼbu̱ te di o.	Sacuda la ropa, porque a lo mejor tiene algo.
Hmäʼtsi ra hogä ndäpo pa hinda kʼastʼi.	Extiende la alfalfa para que no se queme.
Tatʼa je̱ya mä nänä hoki ya hmemxa.	Mi mamá hace gorditas de elotes con piloncillo cada año.
Mähotho ʼna ra hnini habu̱ ja ra hmetho; otho ra tuhni ni ra ntʼu̱tsate.	Es bonito un país donde hay paz; no hay pleitos ni odios.
ʼBu̱i ʼra ya zuʼue pe̱ʼtsi rá hmeua ngu rá me̱ti ʼna ra tʼu̱bätsi.	Hay ciertos animales que tienen hmihi la planta del pie semejante a la de un niño.
Rá hmeya nuni ra mboʼni, hingi nthe̱xuí ko nuʼu̱ mä me̱tihu̱ .	La señal de aquel animal no coincide con la de los nuestros.
Ya dá hmeya gatho mä mboʼni.	Ya marqué a todos mis animales.
Ra.	Xuua bi ma ra hmibojä, pa dä ʼyo̱the rá ʼbe̱hñä.
Nuni ra mbo̱ho̱ go ra hmibojäni.	Aquel señor es prestamista de dinero.
Ya pe̱ʼtsi ya zänä ndí hmibojä ha hinxa jutki.	Hace varios meses que presté dinero y no me han pagado.
Nuni ra yotsanza bo̱jä hingi tsa ga hmiʼi, ngeʼä hinga mä me̱ti, ra hmihi.	Esa bicicleta no te la puedo prestar porque no es mía, es prestada.
Nuni ra ʼño̱ho̱, xi ra hmikate, hmi hängu te dä hmipi.	Ese hombre es prestamista; presta a todos los que le piden prestado.
Ra.	Xuua ko ra Beto di hmimtʼe̱i, pa ʼnihi juadi ya ʼbe̱fi.
Nuyu̱ yoho ya gädo, koñʼä di nku, di hmimza, pa hoka ya ngu.	Aquellos dos albañiles, como son hermanos, se prestan la madera para hacer casas.
Mäthoni ʼna ra hminzu̱ pa ra bätsi ngetho rá nänä di hñeni.	Es necesario una nodriza para el niño en vista de que su mamá está enferma.
Tʼenä ge nu ra ʼbe̱hnä mi tsu̱ti ʼna ra bätsi hange bi hminzu̱ pa bi tsu̱tkagi.	Se dice que esa mujer ya tenía un hijo pequeño y se hizo nodriza para amamantarme.
Nuʼbu̱ ya jäʼi dri mfatsʼi ʼna ngu mänʼa ha ra ʼbe̱fi ha hindi ntähä, geʼä ra hmiptsʼe̱di.	Cuando las personas se prestan ayuda unas a otras en el trabajo sin percibir sueldo, eso es compensación de trabajo con trabajo.
Dí hmiptsʼe̱diʼbe mä ku.	Nos ayudamos mutuamente en el trabajo mi hermano y yo.
Nuʼbu̱ bi ʼñete ya me mähuifi ko ra hmäte, bi nja ya hmipʼye̱ ko ya mengu ua.	Cuando se despidieron los del norte de los de aquí, con amor, fue con un fuerte apretón de manos.
Nuʼbu̱ dá nze̱nguaʼbe mä ku bi ʼraka ʼra ya hmitʼi ko ra nthu̱fi.	Cuando saludé a mi hermano, me dio unos apretones con el abrazo.
Ra hmu mäthoni dä ʼramänu ra ʼbe̱go, hinda go̱nduäbi ra mfatsʼi ri ñʼepabi.	El patrón necesita darle garantías al obrero; no negarle los derechos que le corresponden.
Hmundo tʼembi habu̱ xa mundo ya do.	Montón de piedras, se le llama a las piedras amontonadas.
